timestamp,e_v_x,e_v_y,e_v_a,e_alpha
34.647,[ 0.04358813 -0.03068653 -2.17641162],[ 0.23580886  0.1615342  -1.98419089],[3.09210961 3.01783495 0.87210987],[2.14794203]
34.701,[ 0.04226626 -0.0320084  -2.17773349],[ 0.23423832  0.15996366 -1.98576143],[3.08703651 3.01276185 0.86703676],[2.1572498]
34.747,[ 0.0463015  -0.02797316 -2.17369825],[ 0.23087816  0.1566035  -1.98912158],[3.07917113 3.00489647 0.85917138],[2.17241734]
34.796,[ 0.04921327 -0.02506139 -2.17078648],[ 0.22841697  0.15414231 -1.99158278],[3.07434782 3.00007316 0.85434807],[2.18204559]
34.848,[ 0.05171978 -0.02255488 -2.16827997],[ 0.22626091  0.15198625 -1.99373884],[3.06917131 2.99489665 0.84917156],[2.19433787]
34.896,[ 0.0549806  -0.01929406 -2.16501915],[ 0.22483273  0.15055807 -1.99516702],[3.06310951 2.98883485 0.84310976],[2.20335941]
34.945,[ 0.05821069 -0.01606397 -2.16178906],[ 0.22359931  0.14932465 -1.99640044],[3.0561928  2.98191814 0.83619305],[2.21251663]
35.003,[ 0.05994454 -0.01433012 -2.16005521],[ 0.22355936  0.1492847  -1.99644039],[3.04973776 2.97546311 0.82973802],[2.22492196]
35.048,[ 0.0646817  -0.00959296 -2.15531805],[ 0.22209204  0.14781738 -1.99790771],[3.04331063 2.96903597 0.82331088],[2.23713163]
35.106,[ 0.06615322 -0.00812144 -2.15384653],[ 0.22218394  0.14790928 -1.99781581],[3.0366049  2.96233024 0.81660515],[2.24533337]
35.147,[ 0.07091899 -0.00335567 -2.14908076],[ 0.21836015  0.14408549 -2.0016396 ],[3.02928187 2.95500721 0.80928212],[2.25906396]
35.199,[ 0.07195333 -0.00232133 -2.14804641],[ 0.21671048  0.14243582 -2.00328927],[3.02185358 2.94757893 0.80185384],[2.26805959]
35.248,[ 7.59946108e-02  1.71995203e-03 -2.14400514e+00],[ 0.21216472  0.13789006 -2.00783503],[3.01704261 2.94276795 0.79704286],[2.27075264]
35.295,[ 0.07863558  0.00436092 -2.14136416],[ 0.20931153  0.13503687 -2.01068822],[3.0095606  2.93528595 0.78956086],[2.27414093]
35.348,[ 0.08099427  0.00671961 -2.13900548],[ 0.207605    0.13333034 -2.01239474],[3.00382986 2.9295552  0.78383011],[2.26983378]
35.401,[ 0.08416332  0.00988866 -2.13583642],[ 0.20621004  0.13193538 -2.01378971],[2.99987741 2.92560275 0.77987766],[2.25831066]
35.453,[ 0.08638366  0.012109   -2.13361609],[ 0.20511393  0.13083928 -2.01488581],[2.99367764 2.91940298 0.77367789],[2.25326468]
35.499,[ 0.08738366  0.013109   -2.13261609],[ 0.20364582  0.12937116 -2.01635393],[2.98775626 2.9134816  0.76775651],[2.23433115]
35.546,[ 0.08622144  0.01194678 -2.13377831],[ 0.2034572   0.12918254 -2.01654255],[2.98342552 2.90915086 0.76342578],[2.22151737]
35.596,[ 0.0858271   0.01155244 -2.13417265],[ 0.2031205   0.12884584 -2.01687925],[2.97745655 2.90318189 0.75745681],[2.19999706]
35.646,[ 0.08564003  0.01136537 -2.13435972],[ 0.20298884  0.12871418 -2.0170109 ],[2.97289248 2.89861782 0.75289273],[2.18147991]
35.694,[ 0.08494128  0.01066662 -2.13505846],[ 0.20299339  0.12871874 -2.01700635],[2.97033489 2.89606023 0.75033514],[2.16449799]
35.749,[ 0.0877457   0.01347104 -2.13225405],[ 0.20167768  0.12740302 -2.01832207],[2.9637924  2.88951774 0.74379265],[2.14342444]
35.799,[ 0.08846148  0.01418682 -2.13153827],[ 0.2016779   0.12740324 -2.01832185],[2.96021755 2.88594289 0.7402178 ],[2.12364882]
35.849,[ 0.08596064  0.01168598 -2.13403911],[ 0.20173533  0.12746067 -2.01826442],[2.95700088 2.88272622 0.73700114],[2.10366466]
35.895,[ 0.08169466  0.00742    -2.13830509],[ 0.20114798  0.12687332 -2.01885176],[2.95239255 2.87811789 0.7323928 ],[2.08674098]
