timestamp,e_v_x,e_v_y,e_v_a,e_alpha
1189.441,[ 0.8174941   0.74321944 -2.40250565],[ 0.6968663   0.62259164 -2.52313345],[6.17170724 6.09743258 2.95170749],[3.60101636]
1189.511,[ 0.81716322  0.74288856 -2.40283653],[ 0.69429731  0.62002265 -2.52570244],[6.14088092 6.06660626 2.92088117],[3.58961329]
1189.581,[ 0.81795092  0.74367626 -2.40204883],[ 0.68970488  0.61543022 -2.53029487],[6.11280859 6.03853393 2.89280884],[3.57183223]
1189.643,[ 0.81217554  0.73790088 -2.40782421],[ 0.68391927  0.60964461 -2.53608048],[6.08800164 6.01372698 2.86800189],[3.57292184]
1189.714,[ 0.78149419  0.70721953 -2.43850556],[ 0.67886032  0.60458566 -2.54113943],[6.01179293 5.93751827 2.79179318],[3.60374615]
1189.78,[ 0.76496109  0.69068644 -2.45503865],[ 0.67429562  0.60002096 -2.54570413],[5.99551467 5.92124001 2.77551492],[3.6194607]
1189.85,[ 0.74715258  0.67287793 -2.47284716],[ 0.67024545  0.59597079 -2.5497543 ],[5.96725599 5.89298133 2.74725624],[3.64347278]
1189.923,[ 0.72577037  0.65149571 -2.49422938],[ 0.66262446  0.5883498  -2.55737529],[5.92436395 5.85008929 2.7043642 ],[3.66216102]
1189.992,[ 0.71657115  0.64229649 -2.5034286 ],[ 0.65877717  0.58450251 -2.56122258],[5.89454159 5.82026693 2.67454184],[3.67052948]
1190.069,[ 0.71354861  0.63927395 -2.50645114],[ 0.654117    0.57984234 -2.56588275],[5.87380842 5.79953376 2.65380867],[3.66794425]
1190.141,[ 0.70340682  0.62913217 -2.51659292],[ 0.63536259  0.56108793 -2.58463716],[5.80396828 5.72969362 2.58396853],[3.64572459]
1190.219,[ 0.70155482  0.62728017 -2.51844492],[ 0.62811054  0.55383588 -2.59188921],[5.77585652 5.70158186 2.55585677],[3.63036485]
1190.285,[ 0.69696901  0.62269435 -2.52303074],[ 0.6197314   0.54545674 -2.60026834],[5.75109205 5.67681739 2.5310923 ],[3.62529961]
1190.357,[ 0.67343425  0.59915959 -2.54656549],[ 0.56927267  0.49499801 -2.65072708],[5.6552328  5.58095814 2.43523305],[3.57066259]
1190.429,[ 0.6701777   0.59590304 -2.54982205],[ 0.5533332   0.47905854 -2.66666655],[5.63628284 5.56200818 2.41628309],[3.54557444]
1190.493,[ 0.66706842  0.59279376 -2.55293133],[ 0.53403842  0.45976376 -2.68596133],[5.61662896 5.5423543  2.39662922],[3.52107102]
1190.572,[ 0.66730749  0.59303283 -2.55269225],[ 0.51335459  0.43907993 -2.70664516],[5.59077155 5.51649689 2.3707718 ],[3.47961929]
1190.649,[ 0.67085284  0.59657818 -2.54914691],[ 0.49785574  0.42358108 -2.722144  ],[5.56777026 5.4934956  2.34777051],[3.4501752]
1190.722,[ 0.67494926  0.6006746  -2.54505049],[ 0.48736273  0.41308807 -2.73263701],[5.5493091  5.47503444 2.32930935],[3.42619971]
1190.79,[ 0.67340265  0.59912799 -2.5465971 ],[ 0.47736769  0.40309303 -2.74263206],[5.52227366 5.447999   2.30227391],[3.40587326]
1190.864,[ 0.66818978  0.59391512 -2.55180997],[ 0.47143776  0.3971631  -2.74856198],[5.50058818 5.42631352 2.28058844],[3.39685766]
1190.932,[ 0.65777158  0.58349692 -2.56222817],[ 0.46760827  0.39333361 -2.75239148],[5.489357   5.41508235 2.26935726],[3.40412468]
1191.0,[ 0.5811306   0.50685594 -2.63886915],[ 0.479356    0.40508134 -2.74064375],[5.36187371 5.28759906 2.14187397],[3.50482763]
1191.068,[ 0.57077947  0.49650481 -2.64922028],[ 0.47624545  0.40197079 -2.7437543 ],[5.35229135 5.27801669 2.1322916 ],[3.52254603]
1191.144,[ 0.55065064  0.47637598 -2.66934911],[ 0.47348332  0.39920866 -2.74651643],[5.34139553 5.26712087 2.12139579],[3.55444899]
1191.223,[ 0.53222093  0.45794627 -2.68777881],[ 0.4753159   0.40104124 -2.74468384],[5.31952907 5.24525441 2.09952932],[3.59487281]
1191.288,[ 0.52435958  0.45008493 -2.69564016],[ 0.48071008  0.40643542 -2.73928966],[5.29890725 5.22463259 2.0789075 ],[3.62086558]
1191.352,[ 0.52207782  0.44780317 -2.69792192],[ 0.48457575  0.4103011  -2.73542399],[5.28012096 5.2058463  2.06012121],[3.63078563]
