timestamp,e_v_x,e_v_y,e_v_a,e_alpha
219.01,[ 0.26904185  0.19476719 -1.9509579 ],[ 0.36436095  0.29008629 -1.8556388 ],[2.40193589 2.32766123 0.18193614],[3.4540508]
219.057,[ 0.26457767  0.19030302 -1.95542207],[ 0.36117181  0.28689715 -1.85882794],[2.39925755 2.32498289 0.1792578 ],[3.45299551]
219.11,[ 0.26028957  0.18601492 -1.95971017],[ 0.3573414   0.28306675 -1.86265834],[2.39751821 2.32324356 0.17751847],[3.44958884]
219.158,[ 0.25531621  0.18104155 -1.96468354],[ 0.35325688  0.27898222 -1.86674287],[2.39494557 2.32067091 0.17494582],[3.44685275]
219.21,[ 0.25108586  0.1768112  -1.96891389],[ 0.34966805  0.2753934  -1.87033169],[2.39144181 2.31716715 0.17144206],[3.44373168]
219.26,[ 0.24684091  0.17256625 -1.97315884],[ 0.34754055  0.27326589 -1.8724592 ],[2.38896563 2.31469097 0.16896589],[3.44494462]
219.312,[ 0.24299803  0.16872337 -1.97700172],[ 0.34451554  0.27024088 -1.87548421],[2.38549748 2.31122282 0.16549773],[3.44685598]
219.361,[ 0.23912444  0.16484978 -1.98087531],[ 0.33999413  0.26571947 -1.88000562],[2.38089851 2.30662385 0.16089876],[3.4445112]
219.405,[ 0.23578187  0.16150721 -1.98421788],[ 0.33684817  0.26257351 -1.88315158],[2.37625734 2.30198268 0.15625759],[3.44392343]
219.462,[ 0.23248612  0.15821147 -1.98751362],[ 0.33392755  0.25965289 -1.8860722 ],[2.37107833 2.29680368 0.15107859],[3.44492622]
219.511,[ 0.22944757  0.15517291 -1.99055218],[ 0.3296571   0.25538244 -1.89034265],[2.36534315 2.29106849 0.14534341],[3.44250715]
219.564,[ 0.22629825  0.15202359 -1.9937015 ],[ 0.3255149   0.25124024 -1.89448485],[2.3595919  2.28531724 0.13959215],[3.44124372]
219.613,[ 0.22389801  0.14962335 -1.99610174],[ 0.32308004  0.24880538 -1.8969197 ],[2.35365657 2.27938191 0.13365682],[3.44130852]
219.66,[ 0.22111401  0.14683935 -1.99888574],[ 0.32027052  0.24599586 -1.89972923],[2.34711708 2.27284242 0.12711734],[3.44432624]
219.709,[ 0.21834869  0.14407403 -2.00165106],[ 0.31636883  0.24209417 -1.90363092],[2.34130781 2.26703315 0.12130806],[3.44640418]
219.758,[ 0.21562002  0.14134536 -2.00437973],[ 0.31279696  0.2385223  -1.90720279],[2.334508   2.26023334 0.11450825],[3.44979552]
